id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks
RLM00186	Aglaïa 4	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00187	Aglaïa 5	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00188	Aglaopheme	deity	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00189	Aglaophonos	deity	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00190	Aglaos 1	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00191	Aglaos 2	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00192	Aglaure	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00193	Aglauros 1	character	1.1	1	1884	105		105	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00194	Aglauros 2	character	1.1	1	1884	105	107	105–107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/53/mode/1up					
RLM00195	Aglauros 3	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00196	Agnias oder Agnios	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00197	Agon	deity	1.1	1	1884	107		107	Schreiber				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00198	Agonius		1.1	1	1884	107		107					cross-reference	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up				Indigitamenta	
RLM00199	Agraulos		1.1	1	1884	107		107					cross-reference	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up				Aglauros	
RLM00200	Agre	dog	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00201	Agrianome	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00202	Agriaodos	dog	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00203	Agriope	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00204	Agriopos	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00205	Agrios 1	epithet	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00206	Agrios 2	epithet	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00207	Agrios 3	centaur	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00208	Agrios 4	deity	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00209	Agrios 5	character	1.1	1	1884	107		107	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00210	Agrios 6	character	1.1	1	1884	107	108	107–108	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00211	Agrios 7	character	1.1	1	1884	108		108	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00212	Agron	character	1.1	1	1884	108		108	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00213	Agrostinai	collective_deity	1.1	1	1884	108		108	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00214	Agyrtes	character	1.1	1	1884	108		108	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00215	Aia 1	island	1.1	1	1884	108	109	108–109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/54/mode/1up					
RLM00216	Aia 2	character	1.1	1	1884	109		109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00217	Aiaia 1	island	1.1	1	1884	109		109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00218	Aiaia 2	epithet	1.1	1	1884	109		109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00219	Aiaia 3	epithet	1.1	1	1884	109		109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00220	Aiaia 4	epithet	1.1	1	1884	109		109	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00221	Aiakos	character	1.1	1	1884	109	114	109–114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/55/mode/1up					
RLM00222	Aiakides 1	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00223	Aiakides 2	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00224	Aiakides 3	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00225	Aiakides 4	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00226	Aiakides 5	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00227	Aiakides 6	epithet	1.1	1	1884	114		114	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00228	Aiakides 7	epithet	1.1	1	1884	114		114	Wörner	Roscher			article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00229	Aianes	character	1.1	1	1884	114	115	114–115	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/57/mode/1up					
RLM00230	Aianos	character	1.1	1	1884	115		115	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/58/mode/1up					
RLM00231	Aias I	character	1.1	1	1884	115	133	115–133	Fleischer				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/58/mode/1up					
RLM00232	Aias II	character	1.1	1	1884	133	139	133–139	Fleischer				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/67/mode/1up					
RLM00233	Aiatos	character	1.1	1	1884	139		139	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00234	Aichmagoras	character	1.1	1	1884	139		139	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00235	Aichmodikos	character	1.1	1	1884	139		139	SchultzA				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00236	Aïdoneus		1.1	1	1884	139		139					cross-reference	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up				Hades	
RLM00237	Aidos	deity	1.1	1	1884	139		139	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00238	Aietes	character	1.1	1	1884	140		140	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00239	Aiga		1.1	1	1884	140		140					cross-reference	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up				Aix and Amaltheia	
RLM00240	Aigaion 1	deity	1.1	1	1884	140	143	140–143	Bernhard				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/70/mode/1up					
RLM00241	Aigaion 2	character	1.1	1	1884	143		143	Bernhard				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00242	Aigaios 1	epithet	1.1	1	1884	143		143	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00243	Aigaios 2	epithet	1.1	1	1884	143		143	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00244	Aigaios 3	river	1.1	1	1884	143		143	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00245	Aige	character	1.1	1	1884	143		143	Klügmann				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00246	Aigeiros	nymph	1.1	1	1884	143		143	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00247	Aigeoneus	character	1.1	1	1884	143		143	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00248	Aigestes 1	character	1.1	1	1884	143	144	143–144	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00249	Aigestes 2	character	1.1	1	1884	144		144	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00250	Aigestes 3	character	1.1	1	1884	144		144	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00251	Aigestes 4	character	1.1	1	1884	144		144	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00252	Aigesthios	character	1.1	1	1884	144		144	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/72/mode/1up					
RLM00253	Aigeus 1	character	1.1	1	1884	145	146	145–146	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/73/mode/1up					
RLM00254	Aigeus 2	character	1.1	1	1884	146		146	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/73/mode/1up					
RLM00255	Aigeides 1	epithet	1.1	1	1884	146	147	146–147	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/73/mode/1up					
RLM00256	Aigeides 2	collective_character	1.1	1	1884	147		147	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00257	Aigiale oder Aigialeia	character	1.1	1	1884	147		147	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00258	Aigialeus 1	character	1.1	1	1884	147		147	Roscher	Stoll			article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00259	Aigialeus 2	character	1.1	1	1884	147		147	Roscher	Stoll			article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00260	Aigialeus 3	character	1.1	1	1884	147		147	Roscher	Stoll			article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00261	Aigikoreus	character	1.1	1	1884	147		147	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00262	Aigikoros	epithet	1.1	1	1884	147		147	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00263	Aigilos	character	1.1	1	1884	147	148	147–148	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00264	Aigimios	character	1.1	1	1884	148		148	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00265	Aigina	deity	1.1	1	1884	148	149	148–149	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/74/mode/1up					
RLM00266	Aiginetes	character	1.1	1	1884	149		149	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/75/mode/1up					
RLM00267	Aigios	character	1.1	1	1884	149		149	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/75/mode/1up					
RLM00268	Aigipan		1.1	1	1884	149		149					cross-reference	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/75/mode/1up				Pan	
RLM00269	Aigis	object	1.1	1	1884	149	151	149–151	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/75/mode/1up					
RLM00270	Aigisteas	character	1.1	1	1884	151		151	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/76/mode/1up					
RLM00271	Aigisthos	character	1.1	1	1884	151	153	151–153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/76/mode/1up					
RLM00272	Aigle 1	nymph	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00273	Aigle 2	nymph	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00274	Aigle 3	deity	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00275	Aigle 4	deity	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00276	Aigle 5	character	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00277	Aigle 6	character	1.1	1	1884	153		153	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00278	Aiglëis	character	1.1	1	1884	153	154	153–154	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00279	Aigokeros 1	epithet	1.1	1	1884	154		154	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00280	Aigokeros 2	asterism	1.1	1	1884	154		154	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00281	Aigolios	character	1.1	1	1884	154		154	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00282	Aigypios	character	1.1	1	1884	154		154	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/77/mode/1up					
RLM00283	Aigyptios	character	1.1	1	1884	155		155	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/78/mode/1up					
RLM00284	Aigyptos 1	character	1.1	1	1884	155	157	155–157	Bernhard				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/78/mode/1up					
RLM00285	Aigyptos 2	character	1.1	1	1884	157		157	Bernhard				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00286	Aigyros	character	1.1	1	1884	157		157	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00287	Aiius oder Aiioragatus (?)	deity	1.1	1	1884	157		157	Steuding				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00288	Aïklos	character	1.1	1	1884	157		157	SchultzA				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00289	Ailinos	character	1.1	1	1884	157		157	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00290	Ailios	character	1.1	1	1884	157		157	Stoll				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00291	Aimylia	character	1.1	1	1884	157		157	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00292	Ainarete	character	1.1	1	1884	157		157	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00293	Aine	deity	1.1	1	1884	157		157	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00294	Aineias	character	1.1	1	1884	157	191	157–191	Wörner				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/79/mode/1up					
RLM00295	Aineiades 1	epithet	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00296	Aineiades 2	epithet	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00297	Aineiades 3	epithet	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00298	Aineiades 4	epithet	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00299	Ainete	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00300	Aineus	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00301	Ainios	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00302	Ainippe	character	1.1	1	1884	191		191	Klügmann				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00303	Aino	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00304	Ainos 1	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00305	Ainos 2	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00306	Aiole 	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00307	Aiolia 1	character	1.1	1	1884	191		191	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00308	Aiolia 2	island	1.1	1	1884	191	192	191–192	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00309	Aiolios	character	1.1	1	1884	192		192	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
RLM00310	Aiolopeus	character	1.1	1	1884	192		192	Roscher				article	https://www.archive.org/details/ausfhrlicheslexi11rosc/page/96/mode/1up					
