id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks	referring_to_entry	excerpt
RLMcs169			2.1	20	1891	3		3	Geffcken				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs170			2.1	20	1891	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs171	Eschatiotis	deity	2.1	20	1891	3		3	Geffcken				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							4) Eschatiotis. Et. Magn. s. v. Ἐσχατιῶτις nennt eine Tochter Poseidons dieses Namens, die später Gorgopis geheißen haben soll (vgl. Lexikon I, Sp. 1727).
RLMcs172			2.1	20	1891	3		3	Geffcken				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs173			2.1	20	1891	3		3	Drexler				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs174			2.1	20	1891	3		3	Drexler				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs175			2.1	20	1891	3		3	Roscher				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA511							
RLMcs176			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs177			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs178			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs179			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs180			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs181			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs182			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs183			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs184			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs185			2.1	21	1892	3		3	Keil				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs186			2.1	21	1892	3		3	Mayer				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs187			2.1	21	1892	3		3	Mayer				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs188			2.1	21	1892	3		3	Mayer				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs189			2.1	21	1892	3		3	Mayer				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA671-IA1							
RLMcs190			2.1	22	1892	3		3	Tümpel				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							
RLMcs191			2.1	22	1892	3		3	Tümpel				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							
RLMcs192			2.1	22	1892	3		3	Tümpel				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							
RLMcs193	Arabos	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 469: Arabos (archaisch für Arabs) nach Hesiods Katalog (frgm. 43 Ki. aus Strab. 1 p. 42 C), S. des Hermaon von der Belostochter Thronie ...
RLMcs194	Archandros	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 471: Archandros (Ἄρχανδρος) Sohn des Achaios aus Pththia, Schwiegersohn des Danaos ... 
RLMcs195	Archedios	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 471: Archedios (Ἀρχήδιος) nach Paus. 8, 53, 2 Sohn des Tegeates, Bruder nicht bloß der früh eines gewaltsamen Todes sterbenden Brüder Leimon und Skephros ...
RLMcs196	Achelaos 6	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 472: Archelaos 6. Sohn des Penthilos, V. des Gras als des Eponymos von Grantikos, besiedelt mit Aitolern Kyzikos ...
RLMcs197	Archialas		2.1	22	1892	3		3	Tümpel				cross-reference	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1				Archelaos			Zu Sp. 473: Archialas s. Archelaos Sp. 472, 20.
RLMcs198	Areia 3	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1					duplicate		Zu Sp. 475: Areia 3. Nach den meisten Hss. der Schol. Theokrit. 7, 115 Gattin des Miletos, Mutter von Kaunos und Byblis ...
RLMcs199	Areios 3	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 477: Areios 3. König von Teuthrania, besiegt von Pergamos, dem Sohn des Helenos und der Andromache ...
RLMcs200	Arete 2	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1					see below		Zu Sp. 494: Arete 2. Mutter des Priamos, Ps.-Kallisthenes 1, 42 = C. Müller, Scriptt. rer. Alex. Mag. p. 48 lat.
RLMcs201	Aretos 5	character	2.1	22	1892	3		3	Tümpel				correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 495: Aretos 5. (Apoll. Rhod.) mit Schol. und Hygin F. 14: Mörder des Klytios nach der Besserung Roberts: Jabr. d. Inst. III. 1888, 53.
RLMcs202			2.1	22	1892	3		3	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							
RLMcs203	Aristagoras		2.1	22	1892	3		3	Tümpel				cross-reference	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1				Antagoras			Zu Sp. Zu Sp. 547: Aristagoras (Ἀρισταγόρας): Schol. Barb. zu Theokrit. 7, 3f. p. II 238 Ahrens = Antagoras (s. d.).
RLMcs204	Brasilas	character	2.1	22	1892	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA831-IA1							Zu Sp. 818: Brasilas (Βρᾱσίλας), ein koischer Heros oder Gott, dessen σᾶμα Theokritos Id. VII, 1 ff. in Ἄλεντι δήμῳ der Chalkonidai ...
RLMcs205	Archanthropos	character	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 471: Archanthropos (Ἀρχάνθρωπος) in den samothrakischen Mysterien …
RLMcs206	Arepyiai		2.1	23	1893	3		3	Tümpel				cross-reference	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1				Harpyien			Zu Sp. 478: Arepyiai Ἀρεπυῖαι = Ἅρπυιαι nach Etym. M. 138, 21.
RLMcs207	Arete 2		2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1					duplicate		Zu Sp. 494: Arete 2. Mutter des Priamos, Ps.-Kallisth. 1, 42. Müllers Scr. rer. Alex. Magn. 48 lat.
RLMcs208	Arganthoe	character	2.1	23	1893	3		3	Keil				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zur 21. Lieferung, Nachträge von B. Keil: Arganthone] γενναία, ἀρεσίβιος: Eusthat. Dionys. Per. 322. ...
RLMcs209	Arisba 1	character	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 547: Arisba 1.] Mutter des Sehers Aisakos, welcher dem Priamos die Geburt eines Sohnes weissagt ...
RLMcs210	Artakene	epithet	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 557: Artakene (Ἀρτακήνη) Beiname der Hera …
RLMcs211	Artakia	epithet	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 557: Artakia (Ἀρτακία) Beiname der Aphrodite ...
RLMcs212	Arsalos	character	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 557: Arsalos (Ἄρσαλος): Anführer der Solymer Lykiens mit Dryos und Trosobios, wird von Κρόνος ...
RLMcs213	Astika	epithet	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 658: Astika Ἀστικά (ϜΑΣΤΙΚΑ) ἐνοδία: Beiname, wohl der Hekate ...
RLMcs214	Astreus	character	2.1	23	1893	3		3	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 659: Astreus] Ovid. a. a. O.: Sohn des Palaestius, dubio genitore creatus.
RLMcs215	Athela	epithet	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 675: Athela (Ἁθηλᾶ) mystischer Name der Persephone-Kore …
RLMcs216	Atheleus	epithet	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 475: Atheleus (Ἀθηλεύς): Beiname des Achilleus …
RLMcs217	Azaēs	character	2.1	23	1893	3		3	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA1							Zu Sp. 742: Azaēs (Ἀζαής), mythischer König von Atlantis ...
RLMcs218	Belela	deity	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1409, 19: Belela (Βελήλα) Εὐπορία mit περὶ αὐτὴν θεοὶ genannt auf einer Hermeninschrift ...
RLMcs219	Beleus	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 737: Beleus (Βηλεύς) = Ἠλεύς, Eponymos von Elis-Ϝᾶλις ...
RLMcs220	Belsurdos	epithet	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 779: Belsurdos (Βελσοῦρδος): Inschriftlicher Beiname im Kaiserkult für Διὶ ...
RLMcs221	Britomartis		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 827, 62: Britomartis]. …
RLMcs222	Broteas 4		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 830: Broteas 4, Genosse des Perseus ...
RLMcs223	Chrysippe 2	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 902, 61: Chrysippe] 2. T. des Iros, Gattin des Phthios, Mutter des Hellen: Steph. Byz. Ἑλλάς.
RLMcs224	Damaskos		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 942, 29: Damaskos] G. Schmid, Philodemos im JB der St. Katharinenschule Ptersburg 1887 S. 3. 7; vgl. Crusius, Philologus N. F. II 1889 20421.
RLMcs225	Damnameneus 2	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 946, 16: Damnameneus] 2. Herrscher der TElchinen Genosse des Skelmis und Lykos
RLMcs226	Damon	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 946, 36: Damon (Δάμων) princeps der Thelonii (Thelginii, d. i. Telchinii ...
RLMcs227	Doros 1	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1199, 61: Doros] 1. Vater des Kleuas, Abkömmling des Agamemnon, gründet mit Malaos zusammen von Lokris und dem Phrikion-oros aus ...
RLMcs228	Echelaos, -las	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1210, 59–64: Echelaos, -las] wohl Eponymos des troisch-mysischen Grenzflusses ...
RLMcs229	Eetione	epithet	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1216, 34: Eetione] vielleicht Beiname der Athena auf Theatersitz zu Athen: C. I. A. 3, 340.
RLMcs230	Eriboia 3	character	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1303, 28: Eriboia] 3. auf e. Stein von Mytilene ...
RLMcs231	Erysibie	epithet	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1373, 30: Erysibie (Ἐρυσιβίη) Beiname der Demeter bei den Gorgoniern am Flusse Hermos. Et. Gud. s. v.
RLMcs232	Erythibios	epithet	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1384, 40: Erythibios (Ἐρυθίβιος) 1. Beiname des Apollon ...
RLMcs233	Eukleia		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1400, 18: Eukleia] nach v. Wilamowitz’ Änderung (Kydathen 15129) bei Soph. Oed. R. 161) (Εὔκλεα; vgl. Schol. und Brunck z. d. St.).
RLMcs234	Europa 10		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1410, 13: Europa 10] Tochter des Phoinix von Kassiepeia: Schol. A. Il. Ξ 321.
RLMcs235	Eurymede 2		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1424, 55: Eurymede 2.] fehlt das Citat: „Antonin. Liberalis 2, p. 202, 20 Westerm.“
RLMcs236	Eurymedon 9	epithet	2.1	23	1893	4		4	Tümpel				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1425, 38: Eurymedon] 9. Beiname des Poseidon: Pindar Ol. 8, 31 ...
RLMcs237	Eurypylos		2.1	23	1893	4		4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1023-IA2							Zu Sp. 1429, 2: Eurypylos] Gatte der Meropstochter Klytia, Vater des Chalkon und Antagoras ...
RLMcs238	Achilles		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Achilles, Sp. 29ff.: ...
RLMcs239	Aias		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Aias, Sp. 136, 32: Die Erzählung ...
RLMcs240	Aietes		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Aietes Sp. 140. Seine Frau Idyia kommt auch bei Lykophron 1024 vor; einen Korinther hatte ihn Epimenides genannt (schol. Ap. Rh. 3, 242).
RLMcs241	Aisimos	character	2.1	24	1893	3		3	Geffcken				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1					see below		Aisimos fehlt. Schol. Lycophr. 344 nennt ihn den Vater des Sinon, Bruder der Antikleia, Sohn des Autolykos.
RLMcs242	Argonautensage		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zur Argonautensage Sp. 515, 11. ...
RLMcs243	Astarte		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Astarte: Ἀταρτῖς Choerob. ed. Gaisf. 103, 25 ...
RLMcs244	Astykles	character	2.1	24	1893	3		3	Geffcken				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Astykles: Vater des Euthymos: Paus. 6, 6, 4.
RLMcs245	Chariboia	animal	2.1	24	1893	3		3	Geffcken				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Chariboia. Name der einen Schlange, welche Laokoon erwürgte, schol. Lyc. 347.
RLMcs246	Eryx		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Eryx. Sp. 1383. Es fehlt schol. Lyc. 866 und Steph. Byz. s. v.
RLMcs247	Europa 10		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Europa. Sp. 1417: ...
RLMcs248	Europos		2.1	24	1893	3		3	Geffcken				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu Europos. Sp. 1478 [d.i. 1418]: auch Eponymos von Europa; Eust. D. Per. 270 p. 264, 37.
RLMcs249	Gras	character	2.1	24	1893	3		3	Geffcken				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Gras fehlt. Sohn des Orest. Schol. Lyc. 1374. Enkel des Penthilos nach Paus. 3, 2, 1.
RLMcs250	Apheleia	deity	2.1	24	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Apheleia s. Wachsmuth, St. Athen 2, 1, 439.
RLMcs251	Auges	character	2.1	24	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Auges (Αὔγης) = Αὐγείας, Sohn des Helios bei Nonn. D. 14, 44; vgl. Tümpel in Jahrb. f. cl. Philol. 1891 S. 165.
RLMcs252	Dusii	collective_deity	2.1	24	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1					see below		Dusii, gallische Dämonen, welche den Silvani und Panes als incubi verglichen werden: August. de vic. dei 15, 23): ...
RLMcs253	Enchelys		2.1	24	1893	3		3	Roscher				cross-reference	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1				Krisamis			Enchelys (Ἔγχελυς) s. Krisamis.
RLMcs254	Eschatiotis	deity	2.1	24	1893	3	4	3–4	Tümpel				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1247-IA1							Zu I. Sp. 1727 und II 20. Lieferung, Umschlag: Eschatiotis von H. J. Geffcken]. ...
RLMcs255	Alkaia	character	2.1	26	1893	3		3					article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1					repeated in vol. 6.850.45-47		Zu I Sp. 231: Alkaia, Tochter des Hypseus (s. d.).
RLMcs256	Arachnos	character	2.1	26	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1					see below		Zu I Sp. 469: Arachnos (Ἄραχνος) ...
RLMcs257	Chlidanope	character	2.1	26	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1					repeated in vol. 6.859.65-67		Zu I. Sp. 896: Chlidanōpe (Χλιδανώπη), Gattin des Hypseus (s. d.), Mutter der Kyrene und Alkaia. Schol. Pind. P. 9, 31. Vgl. Studniczka, Kyrene 149 und Hypseus.
RLMcs258	Hilaon	character	2.1	26	1893	3		3	Roscher				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1							Zu I. Sp. 2658 [d.i. 2657]: Hilaon. Vgl. auch Eustath. z. Od. 1622, 45: ἐν δὲ λέξεσι ῥητορικαῖς εὕρηται καὶ Ἱλάων Ποσειδῶνος υἱὸς οὐκ εύπρόσιτος.
RLMcs259	Ialysos		2.1	26	1893	3		3	Höfer				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1							Zu II Sp. 12. Nachtrag zu Ialysos. ...
RLMcs260	Ischenos		2.1	26	1893	3		3					correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1							Zu II Sp. 359, 10 Ischenos lies Philol. 49 N. F. 3, 1 S. 120.
RLMcs261	Ischys		2.1	26	1893	3		3					correction	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1							Zu II Sp. 360, 3 Ischys lies Philol. 49 N. F. 3, 1 S. 120.
RLMcs262	Korax 8	character	2.1	26	1893	3		3	Höfer				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1599-IA1							Zu II Sp. 1380 (Korax): – 8) Ein Diener des Apollon. ...
RLMcs263	Hyakinthos		2.1	27	1893	3		3	Roscher				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu I Sp. 2760, 50 und 2766, 16 Hyakinthos, füge jetzt hinzu: ...
RLMcs264	Kerberos		2.1	27	1893	3		3	Roscher				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1125 ff. Kerberos, füge hinzu: ...
RLMcs265	Korobios	character	2.1	27	1893	3		3	Roscher				article	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1384, Z. 8 schiebe ein: Korobios (Κορώβιος), ein Purpurfischer von Itanos auf Kreta, spielte in einer von Herod. 4, 151–153 berichteten theräischen Legende eine Rolle ...
RLMcs266	Kriophoros		2.1	27	1893	3		3	Reinach				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1445, 36. – Le Criophore de Myrina ...
RLMcs267	Kriophoros		2.1	27	1893	3		3	Reinach				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1445, 43 ...
RLMcs268	Kriophoros		2.1	27	1893	3		3	Reinach				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1445, 49 et passim.
RLMcs269	Kronos		2.1	27	1893	3		3	Mayer				addendum	https://books.google.de/books?id=1_UUAAAAQAAJ&pg=PA1775							Zu II Sp. 1550, 33 Kronos: Unter den im Parthenon im 4. Jahrh. aufbewahrten Votivgegenständen befand sich nach den Inventarlisten C. I. A. 2, 2, 678 auch ein Κρόνος χαλκοῦς und ein χαλκίον Κρόνον ἔχον, letzteres wohl ein reliefiertes Gefäß.
RLMcs270	Aglochartos	epithet	2.1	28	1894	3		3	Wernicke				article	https://books.google.de/books?id=8PUUAAAAQAAJ&pg=PA1767					see below		Aglochartos (Ἀγλώχαρτος), Epiklesis des in Lindos verehrten Nireus ...
RLMcs271	Arniope	character	2.1	28	1894	3		3	Wernicke				article	https://books.google.de/books?id=8PUUAAAAQAAJ&pg=PA1767							Arniope (früher Νιόπη gelesen), Name einer der mit Medeia gruppierten weiblichen Figuren auf einer Meidiasvase ...
